u,g,r,i,z,redshift,class,snr_r,extinction_r,u_g,g_r,r_i,i_z
20.01376528816456,19.9285517269938,20.060154232762518,19.95714476286082,20.65265468843197,1.4032653624212728,QSO,13.060742864984617,0.1129444475656324,0.08521356117076095,-0.13160250576871846,0.10300946990169635,-0.6955099255711481
16.987311341836595,16.24623468517383,16.932763687261218,17.10206604880826,17.007195826813188,0.0019607343075944,Star,18.82715983293162,0.0412119483799528,0.7410766566627629,-0.6865290020873864,-0.16930236154704303,0.09487022199507322
16.131197122962075,16.835696099441705,16.798610108332696,16.937369425054214,16.921982594375706,0.0,Star,17.04974497621439,0.0838172434691975,-0.7044989764796306,0.03708599110900934,-0.13875931672151864,0.015386830678508545
16.07092015505824,17.073527845800193,17.09871041576998,16.991926159408244,16.996839239227974,0.0010326952252532,Star,19.732549763397778,0.1145067127549236,-1.0026076907419537,-0.025182569969786073,0.10678425636173472,-0.00491307981972966
17.297573810467117,16.38415191682262,16.649776576872927,16.330037269037305,17.09229721581849,0.0012728625180257,Star,25.14092004068921,0.0154325880612909,0.9134218936444967,-0.2656246600503067,0.3197393078356221,-0.7622599467811852
19.92866004846354,20.017041644436084,20.521654965402035,20.222737464989304,20.151557150356,2.3827552514069947,QSO,12.740017807336146,0.1405479663137656,-0.08838159597254247,-0.5046133209659516,0.29891750041273113,0.0711803146333061
16.731198193485646,16.563337617688017,17.047125939562854,16.817256454531602,16.961089953612937,0.0,Star,18.397880497253077,0.0672414440840567,0.16786057579762925,-0.48378832187483667,0.22986948503125149,-0.14383349908133525
16.155035411206633,17.176924923931168,16.676298938338583,16.373330730746385,17.00935751139784,0.0,Star,21.521918836727,0.0842328614648641,-1.0218895127245347,0.5006259855925848,0.30296820759219756,-0.6360267806514557
19.798444745595457,20.18648589769065,20.02210952359586,20.206509451317974,20.10453000216635,0.8443172773743649,QSO,11.819597523244358,0.0971434767654903,-0.38804115209519097,0.16437637409478967,-0.1843999277221151,0.10197944915162438
20.048640525248388,19.31078451097428,19.31972828075561,19.79748136688423,19.310455293275165,0.270512604535396,Galaxy,14.178542418251537,0.1017838716834666,0.737856014274108,-0.008943769781328825,-0.47775308612862233,0.4870260736090657
20.019593149630765,19.9209334148235,19.500267239698072,19.204521939977614,19.335898583746506,0.4276543640716822,Galaxy,12.63331461032158,0.0882165181477904,0.09865973480726353,0.4206661751254295,0.2957452997204584,-0.1313766437688919
20.011631435742057,19.73463087889369,19.648682274548463,20.300753701865748,19.587016662115136,1.1375924441967,QSO,13.210855164264055,0.109921537511191,0.27700055684836755,0.08594860434522644,-0.652071427317285,0.7137370397506118
19.9677859571413,19.941871898053407,19.23238246015927,19.473450747493565,19.51386098274449,0.2236487212889488,Galaxy,14.564244152237697,0.0955721213876543,0.025914059087892127,0.7094894378941383,-0.24106828733429708,-0.04041023525092413
19.670247116769243,19.71661220877439,19.93627853799435,20.792602935353656,20.557927704164165,2.2949336012775743,QSO,12.926945837012976,0.1328264342009691,-0.04636509200514638,-0.21966632921996165,-0.8563243973593053,0.23467523118949174
16.49344500399642,16.78234663905589,16.839308134858026,17.09137109047545,16.569959333882707,0.0027771828402577,Star,23.5805624036025,0.0956698262856379,-0.28890163505947086,-0.05696149580213472,-0.25206295561742564,0.5214117565927445
19.867789548477305,19.07930491141661,19.347715258398864,19.260496182566147,19.584626367250465,0.2025227735048799,Galaxy,11.98696531969719,0.1389390655964926,0.7884846370606944,-0.26841034698225386,0.08721907583271715,-0.32413018468431787
16.53818820717248,16.99463702341152,16.351008393029,16.372161722083543,17.320355882510167,0.0027060917581276,Star,23.240586039162405,0.1070323652071296,-0.456448816239039,0.6436286303825192,-0.021153329054541814,-0.948194160426624
17.456659040348185,16.737758155520062,16.934344115016813,16.923125744120497,16.818721560952657,0.0018091947318531,Star,19.023699338873733,0.0258274962269521,0.7189008848281233,-0.19658595949675117,0.011218370896315832,0.10440418316784061
19.644884817780284,19.756671778549773,19.73057618715132,19.83332476056208,19.633842301274303,0.3669589228840243,Galaxy,13.40097857730097,0.1583330803516352,-0.11178696076948924,0.026095591398451745,-0.10274857341075716,0.19948245928777553
16.951759189945133,16.646617113641675,16.79590596246141,16.803894468691396,16.774345376822488,0.0,Star,23.419521575366154,0.0627696767456834,0.3051420763034578,-0.14928884881973659,-0.007988506229985148,0.029549091868908306
16.69699871650849,16.676206910405458,16.539898423102972,17.284803440370894,16.913967241998357,0.000693302712174,Star,22.609302690571774,0.124866320456052,0.020791806103030552,0.13630848730248601,-0.7449050172679215,0.3708361983725368
19.913657022487502,19.712905267731276,20.04875707906201,20.477693386418228,20.45352086258899,1.370403843481479,QSO,11.628781372195103,0.0808038032935831,0.20075175475622586,-0.33585181133073405,-0.42893630735621713,0.02417252382923607
16.71839759587484,16.915339868438995,17.030046861535276,16.94805304111641,16.760269550542574,0.0016604425665484,Star,20.9657628500253,0.1118327077280773,-0.1969422725641543,-0.11470699309628074,0.08199382041886594,0.18778349057383537
16.411850938282882,16.88240853950624,17.33555052062164,16.52079869763589,17.340154375212713,0.0010923540382544,Star,20.406978268490228,0.0593456326740261,-0.47055760122335855,-0.45314198111540094,0.8147518229857518,-0.8193556775768229
20.28108032261446,19.360710497791484,19.582287334808484,20.05626591184599,18.918374211898943,0.2462374359188197,Galaxy,13.05479712701083,0.0987723362926876,0.920369824822977,-0.22157683701700037,-0.47397857703750645,1.1378916999470476
16.466350623719677,16.38892094036918,16.47712643990437,16.705330256389125,16.784859722287674,0.0004139483600244,Star,21.15668800851039,0.0724042836381678,0.07742968335049838,-0.08820549953519219,-0.22820381648475419,-0.07952946589854903
19.325926167787078,19.77380261073083,19.464647392828176,19.09529242354596,19.431773810773304,0.207798474446738,Galaxy,12.06844525472651,0.1273700933476966,-0.44787644294375184,0.3091552179026529,0.36935496928221667,-0.33648138722734444
19.411352490794812,19.424971305716028,19.53174117539104,19.46539565541944,19.588809923112784,0.3191547030061853,Galaxy,12.972496570317888,0.0931600450225102,-0.013618814921215971,-0.10676986967501279,0.06634551997160187,-0.12341426769334518
19.11888855524268,19.51326816601099,20.084794727248617,19.155491268338675,19.341944041203845,0.3139902425456516,Galaxy,11.895145152151818,0.1080782792390469,-0.3943796107683113,-0.5715265612376257,0.929303458909942,-0.18645277286517015
20.37932388230255,20.556515546431168,20.02716033424629,19.74786496430965,20.652334683504385,1.4275173207664984,QSO,11.923501742131467,0.0150776938558079,-0.17719166412861753,0.5293552121848784,0.2792953699366407,-0.9044697191947364
16.08972547066483,16.732244330451937,17.318698602265712,16.985095183413144,16.932845607834125,0.0,Star,21.08729949309426,0.0774328196063412,-0.6425188597871063,-0.5864542718137749,0.3336034188525687,0.05224957557901888
19.62935800677636,19.36510715049212,20.31706681319554,19.78463847172842,19.103314081229943,0.0767863843675792,Galaxy,12.762589028155093,0.0923165490517488,0.2642508562842423,-0.9519596627034232,0.5324283414671207,0.681324390498478
16.464386769639777,16.40401863853143,16.42673823634174,17.291886071656872,16.887059923107728,0.0020437433977204,Star,25.741416561425105,0.0867084471931912,0.06036813110834771,-0.022719597810311853,-0.8651478353151312,0.40482614854914445
20.17703744835992,19.949549098870783,19.51197907268081,19.7161860517986,19.305776938289515,0.1671604504986669,Galaxy,14.607269973323143,0.1088347164115355,0.22748834948913554,0.43757002618997376,-0.2042069791177923,0.41040911350908615
20.39178485754088,19.252176121430136,19.977911755864124,19.227889276184666,19.02375215288061,0.5231846427451707,Galaxy,11.939383710743252,0.0690228726458763,1.1396087361107448,-0.7257356344339883,0.7500224796794583,0.2041371233040543
19.860590009858942,20.195316690394915,19.849166433116263,19.339113992543517,19.851032693267825,2.2793895655284078,QSO,12.509082408563698,0.0814636131510389,-0.3347266805359723,0.34615025727865145,0.5100524405727462,-0.5119187007243085
17.188596789197263,17.418439743681063,17.338311016380107,16.98169730881667,16.485415290590907,0.0029164448767354,Star,18.594068809744144,0.1154368029324497,-0.2298429544838001,0.08012872730095566,0.3566137075634366,0.496282018225763
16.558604692773617,16.883577581350128,16.655162952382607,16.785858632572854,17.161916980027822,0.0012945928425583,Star,29.77249619733646,0.0116393298966392,-0.32497288857651085,0.22841462896752063,-0.13069568019024658,-0.37605834745496836
19.912469266257396,19.13332486295864,19.83435436156712,20.132260081754563,19.433803178027617,0.2951283515584925,Galaxy,11.284016355927855,0.0976805150491502,0.7791444032987549,-0.7010294986084773,-0.297905720187444,0.6984569037269459
16.86023711512988,16.20553194063767,16.125819433397744,16.766989972974287,17.23625219542095,0.0020155152164829,Star,27.18363834968298,0.0699834552201934,0.6547051744922108,0.0797125072399254,-0.6411705395765424,-0.4692622224466625
20.137574756621344,19.0315829829888,19.578400422268064,19.39674963228409,19.35777585799009,0.340557234060713,Galaxy,11.622086743494462,0.0526304562633913,1.1059917736325424,-0.5468174392792626,0.18165078998397277,0.03897377429399995
17.120017837879583,16.76208864012293,16.687547561130717,16.69786841587153,16.977942357041652,0.0,Star,25.23387499234347,0.0900963267282794,0.3579291977566541,0.07454107899221185,-0.01032085474081157,-0.28007394117012296
20.528822088537137,19.346195878750287,19.71091177769174,19.555518264671395,19.16243294688605,0.1557187566078996,Galaxy,13.68979515873526,0.1168235389042596,1.18262620978685,-0.36471589894145495,0.15539351302034632,0.3930853177853457
16.460509971100628,17.081226123848776,16.825086323223168,17.19010414362701,16.51408199947489,0.0016643536742399,Star,26.855286511932427,0.1111743149445254,-0.6207161527481482,0.2561398006256077,-0.36501782040384256,0.676022144152121
16.7543386210226,16.513291678492347,16.48752371021362,17.140239881877505,16.415484732824563,0.0,Star,21.41976087726035,0.0759466090728011,0.24104694253025372,0.025767968278728404,-0.6527161716638865,0.7247551490529425
16.415059282934173,17.16469014629369,16.633142412345265,16.741618872498968,16.4919224901132,0.0019326388429911,Star,24.494710845446917,0.1062722289128284,-0.749630863359517,0.5315477339484254,-0.10847646015370316,0.24969638238576763
16.995833573837942,16.51704845634061,16.698950409707823,17.223690488051563,17.081887346832612,0.0015306939380247,Star,24.02431068435785,0.1060420369533753,0.4787851174973312,-0.1819019533672126,-0.5247400783437399,0.14180314121895066
19.59703976943983,19.80192182039602,19.84583427178537,19.711791365882863,19.181386122346037,0.2287583696708275,Galaxy,13.967305291997182,0.077378861885205,-0.20488205095618994,-0.04391245138934963,0.13404290590250767,0.5304052435368263
20.296168541651237,19.943387726627734,19.86588115187181,19.67107432172982,20.066458534962063,1.721899886044623,QSO,12.114518030264934,0.0592075834403537,0.3527808150235039,0.07750657475592249,0.1948068301419923,-0.39538421323224426
20.151965901972503,20.13195282026141,20.20244579810624,20.693947922645147,20.658270476243118,0.694975967600892,QSO,11.68473060442817,0.0609429790663301,0.02001308171109173,-0.07049297784482889,-0.49150212453890774,0.035677446402029744
19.46539591904997,20.225423427854917,19.621399928898917,20.606290139651687,19.941119221534567,2.289097179148211,QSO,11.726880657114224,0.1051356004660441,-0.7600275088049457,0.6040234989559998,-0.98489021075277,0.6651709181171199
16.573218730840722,16.84706600955373,16.81081797803934,16.903178410084656,16.74121830799003,0.0010537525629905,Star,22.38155568403142,0.0787355955886192,-0.2738472787130064,0.03624803151438982,-0.09236043204531796,0.16196010209462486
19.64878428330741,19.77610414535614,19.89114939425912,19.33638375014511,19.892099866021205,0.2888462674694877,Galaxy,12.499126498884412,0.0486145334080823,-0.12731986204872925,-0.11504524890298029,0.5547656441140099,-0.5557161158760948
19.729256322570883,19.66211833158696,19.178049811896333,19.53658011974364,20.225341660834932,0.5360633245578248,Galaxy,15.30600793537408,0.0294541149347262,0.06713799098392315,0.48406851969062714,-0.3585303078473068,-0.6887615410912922
20.052509892048636,20.23807514316423,19.59077685032184,19.599654638605028,19.670151212105907,0.0872080178873063,Galaxy,13.471175177403778,0.1049549435628913,-0.18556525111559452,0.6472982928423896,-0.008877788283186305,-0.07049657350087912
16.53819772830004,16.891949772290427,17.209028613625712,17.04507470167351,16.997203757256994,0.000569541666538,Star,20.20362850478535,0.0635966473320732,-0.3537520439903865,-0.3170788413352845,0.163953911952202,0.04787094441651618
19.927972338388635,20.62556065542092,20.62781853680587,20.19952839865924,20.03883619768506,1.0527528938861237,QSO,11.2866262817392,0.0899116326696794,-0.6975883170322845,-0.0022578813849492008,0.42829013814662886,0.1606922009741787
19.75127791037867,19.39713000876436,19.75345411057576,19.87919825216086,19.19290567149003,0.3939675736413004,Galaxy,12.103658128926089,0.1171912072120737,0.35414790161430787,-0.3563241018113992,-0.12574414158510194,0.6862925806708304
19.93154048194773,20.275422914489976,19.888887897712674,19.928447482976928,19.95742910647421,1.3915412977082835,QSO,11.92688166544071,0.0407322656943954,-0.3438824325422445,0.3865350167773016,-0.03955958526425363,-0.028981623497280395
16.792298663562367,16.471000853159357,16.475271840783513,16.82336106568625,16.99851039184946,0.002478278935716,Star,24.66781272124658,0.0786458785846146,0.32129781040301,-0.004270987624156675,-0.3480892249027363,-0.17514932616321133
16.834488932543714,16.96230186490471,16.991071885011664,16.7778688408789,17.037911786504495,0.0009928831448714,Star,18.213921585241906,0.0748791756134339,-0.127812932360996,-0.028770020106954064,0.21320304413276503,-0.26004294562559593
20.61802586630845,19.911074093945462,20.508795253514528,20.214677447404046,20.386560817391143,2.179205267345665,QSO,11.78306988693213,0.0913922862688388,0.7069517723629879,-0.5977211595690655,0.29411780611048144,-0.1718833699870963
20.683808280977157,20.38319112093496,20.714262892102354,20.44099426708728,20.43370347602953,1.5952534059251642,QSO,11.69321980382652,0.117174799952613,0.3006171600421972,-0.3310717711673945,0.2732686250150742,0.007290791057748436
19.11420564180155,19.55889306307448,19.890941346217524,19.277300691645884,19.89664076822354,0.1609583890132311,Galaxy,13.268431943444927,0.0401164455601277,-0.4446874212729277,-0.33204828314304535,0.6136406545716397,-0.6193400765776573
20.030834297671,19.826600127701028,20.36391426956136,20.438716324264163,20.38384134817193,0.9270603632334048,QSO,12.370195866422074,0.097093938461173,0.2042341699699719,-0.5373141418603318,-0.0748020547028041,0.054874976092232686
16.77390642978665,16.967024268817926,16.6547909605282,16.551074412199284,17.01654226025546,0.0009058054246491,Star,18.096442837672328,0.110945713249811,-0.19311783903127733,0.31223330828972706,0.10371654832891508,-0.4654678480561749
19.554366089862253,19.55902597061281,19.821797807702477,19.70786060543717,19.13530308945841,0.1769076227412015,Galaxy,12.5383938299315,0.0744086880812965,-0.004659880750558898,-0.2627718370896659,0.11393720226530846,0.5725575159787581
19.445014470103136,20.05682882118262,20.14786280407204,19.88180188745084,19.05685711046627,0.4204033501344525,Galaxy,12.143042031688855,0.0758765902132063,-0.6118143510794845,-0.09103398288942088,0.2660609166211998,0.8249447769845695
19.94774322387996,19.692752772562816,19.520391967505724,19.44645293982713,19.65670806415034,0.3186514868318178,Galaxy,13.533139238685123,0.0925534810695476,0.2549904513171448,0.1723608050570924,0.07393902767859473,-0.21025512432321136
20.28484548045249,19.908786474520568,20.16032224879566,20.159851042673488,20.300624278568456,2.3449823577392443,QSO,10.657218341203446,0.0903445123366936,0.3760590059319213,-0.2515357742750908,0.00047120612217099733,-0.1407732358949687
16.537344840936765,17.01423539294369,16.624537759520102,16.49139230771057,17.11891470213511,0.0006827132747475,Star,18.95000664676679,0.0974705782210136,-0.47689055200692465,0.3896976334235873,0.13314545180953274,-0.6275223944245418
20.32456373898027,19.974696742938143,19.996867745327812,20.59896197452553,20.21918581599753,1.6826522153662775,QSO,13.095284307995584,0.0968384157920365,0.34986699604212745,-0.02217100238966907,-0.6020942291977178,0.3797761585279993
19.58138488278865,19.41412238725541,19.416970340182868,19.347844493545832,19.293918713500247,0.2297285012410314,Galaxy,13.73595653984002,0.0505408308315304,0.16726249553324024,-0.002847952927456987,0.06912584663703569,0.053925780045585014
20.246587366020567,20.39614383606696,19.755483617288725,20.317618634975123,20.504659776790632,1.4774383073156208,QSO,13.07469606643074,0.1097079949311483,-0.1495564700463916,0.6406602187782333,-0.5621350176863977,-0.18704114181550935
19.943593633604973,19.55514941675237,20.54141950994645,20.54379709249377,19.729823279031105,1.9409867853795275,QSO,11.608529507586477,0.1150034948657071,0.38844421685260144,-0.9862700931940793,-0.0023775825473180134,0.8139738134626633
20.445217683908314,19.115678552272893,19.63127865597732,19.96517982652081,20.272494365396952,1.7635315737828805,QSO,13.735007851555135,0.0855824868107089,1.3295391316354213,-0.5156001037044255,-0.33390117054349133,-0.3073145388761418
16.41223906391891,16.513134916569257,16.81326371343126,16.86851139021511,17.163417573672458,0.0012195849271799,Star,19.870160521990385,0.0351753408035099,-0.10089585265034628,-0.3001287968620048,-0.0552476767838499,-0.2949061834573463
19.055006098950084,19.785638673920573,19.825715119813804,19.22741348593359,19.523535039233373,0.2921571611185501,Galaxy,11.69350046311599,0.0765576288199972,-0.730632574970489,-0.04007644589323078,0.5983016338802152,-0.29612155329978407
16.77150257538465,16.15198432473682,16.472002842633785,16.948102960636795,16.864190140216934,0.0,Star,26.211022718215204,0.085832176308217,0.619518250647829,-0.32001851789696545,-0.47610011800301066,0.08391282041986159
20.503265686891268,20.07499410893334,20.40435548789004,20.12476523974667,20.31946404758349,1.2677409076983028,QSO,12.754643069957156,0.0456619928663954,0.42827157795792914,-0.32936137895670115,0.2795902481433714,-0.19469880783682214
19.983423654484863,20.09907331762785,19.20359077850642,19.566861695926747,19.18494836409579,0.163051140617451,Galaxy,14.363664867212488,0.0691958580926896,-0.11564966314298886,0.8954825391214314,-0.36327091742032636,0.3819133318309582
16.50525989419613,16.58193619327602,16.767079745510944,16.54028089413355,16.525282008796584,0.0,Star,21.98439037053066,0.0377189183732437,-0.07667629907989237,-0.18514355223492274,0.22679885137739575,0.014998885336964918
19.76983209735247,20.19286118802729,19.98083759703426,20.301681556738615,20.5304046188689,2.7989733900048006,QSO,11.13576999388246,0.0982187667495933,-0.4230290906748202,0.2120235909930308,-0.3208439597043551,-0.22872306213028537
19.820679328571448,19.93883737843448,18.92715171351687,19.372406357681008,18.93061934444955,0.356602902980158,Galaxy,13.462562583354671,0.0849786594470615,-0.11815804986303391,1.0116856649176107,-0.4452546441641374,0.4417870132314583
20.146769423195494,19.837958894320515,20.138071330571545,20.43860662413792,20.52816794570664,3.1421931885667598,QSO,11.614088228510756,0.0306265050555726,0.30881052887497873,-0.30011243625103035,-0.300535293566373,-0.08956132156872343
16.504730502410137,16.33799218191396,17.28506231954958,16.495999766459825,17.616085539872174,0.0,Star,19.406625077880893,0.0905439458474594,0.16673832049617587,-0.9470701376356203,0.7890625530897566,-1.1200857734123488
16.53493363178204,16.406887808570183,16.773636977275313,16.84302988674489,17.192145721515192,0.0002327829314693,Star,21.596031963260312,0.0783047315782912,0.1280458232118562,-0.3667491687051303,-0.06939290946957755,-0.34911583477030206
19.904568165091987,19.857435364294787,19.82188936149597,19.5996836450698,19.41652386946285,0.2381899109610663,Galaxy,14.092373654100008,0.0954924284826321,0.0471328007972005,0.035546002798817256,0.2222057164261706,0.18315977560694918
19.786558624017545,19.45845956059682,19.7071386028814,19.34932719799897,19.387561477562976,0.2055264335752165,Galaxy,12.348714788518468,0.0682540269873371,0.32809906342072637,-0.24867904228458215,0.3578114048824297,-0.038234279564004936
19.05747537315422,19.529510253714687,19.236880381665166,19.65108700281806,20.247821659991555,0.2439295118279884,Galaxy,13.36468209462915,0.0559556179777092,-0.47203488056046794,0.2926298720495204,-0.41420662115289275,-0.5967346571734957
20.128333602714637,20.37833505422582,19.817228859919098,19.59898926117994,19.88613280963744,2.394842179376351,QSO,11.820013055264418,0.0568746612062657,-0.25000145151118147,0.5611061943067206,0.21823959873915655,-0.28714354845750023
